24.3,-36.3789561113236
24.4,-36.0214090105368
24.5,-35.6363190767443
24.6,-35.2282895277569
24.7,-34.8022030648313
24.8,-34.3631284015417
24.9,-33.9162298175669
25,-33.4687165414958
25.1,-33.0258048330096
25.2,-32.5873239692554
25.3,-32.1530643789565
25.4,-31.7228305862293
25.5,-31.2964398969959
25.6,-30.8737212385501
25.7,-30.4545141310012
25.8,-30.0386677727294
25.9,-29.626040224777
26,-29.2164976814023
26.1,-28.8099138159256
26.2,-28.4061691925844
26.3,-28.0051507364358
26.4,-27.6067512544549
26.5,-27.210869001917
26.6,-26.8174072889366
26.7,-26.4262741227144
26.8,-26.0373818816107
26.9,-25.6506470176533
27,-25.2659897845102
27.1,-24.8833339883126
27.2,-24.5026067590301
27.3,-24.1237383403648
27.4,-23.7466618963664
27.5,-23.3713133331742
27.6,-22.997631134465
27.7,-22.625556209346
27.8,-22.2550317515636
27.9,-21.8860031090185
28,-21.5184176626834
28.1,-21.1522247141127
28.2,-20.7873753808119
28.3,-20.423822498811
28.4,-20.0615205318473
28.5,-19.7004254866222
28.6,-19.3404948336456
28.7,-18.9816874332282
28.8,-18.6239634662225
28.9,-18.2672843691485
29,-17.911612773374
29.1,-17.5569124480482
29.2,-17.2031482465123
29.3,-16.8502860559379
29.4,-16.49829274996
29.5,-16.1471361440975
29.6,-15.7967849537643
29.7,-15.4472087546969
29.8,-15.0983779456321
29.9,-14.750263713088
30,-14.4028379981076
30.1,-14.0560734648384
30.2,-13.7099434708311
30.3,-13.3644220389479
30.4,-13.0194838307799
30.5,-12.6751041214814
30.6,-12.331258775935
30.7,-11.9879242261667
30.8,-11.6450774499381
30.9,-11.3026959504465
31,-10.9607577370693
31.1,-10.6192413070931
31.2,-10.2781256283724
31.3,-9.93739012286602
31.4,-9.5970146510048
31.5,-9.25697949684357
31.6,-8.91726535395779
31.7,-8.57785331204477
31.8,-8.23872484419343
31.9,-7.89986179478873
32,-7.56124636801869
32.1,-7.22286111695442
32.2,-6.88468893317537
32.3,-6.54671303691353
32.4,-6.20891696769206
32.5,-5.87128457543579
32.6,-5.53380001203152
32.7,-5.1964477233183
32.8,-4.85921244148861
32.9,-4.52207917788246
33,-4.18503321615793
33.1,-3.84806010582201
33.2,-3.51114565610726
33.3,-3.1742759301801
33.4,-2.83827702361256
33.5,-2.50647456809781
33.6,-2.18229022326091
33.7,-1.86911700600103
33.8,-1.57028918866556
33.9,-1.28904289438097
34,-1.02847592077768
34.1,-0.791507312508003
34.2,-0.580837274274927
34.3,-0.398908092156375
34.4,-0.247866807275557
34.5,-0.129530455707993
34.6,-0.0453547435449764
34.7,0.00359294333628668
34.8,0.0166552989093418
